,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
21376,0,1,3,3,5,0,4,4575,0,52,0,0,1,227,25.0,2004.0,29,1,1,4,11,40099
21377,0,1,1,3,1,0,2,5229,0,37,0,1,1,247,28.0,,6,0,1,6,26,8058
21378,0,0,1,5,3,1,2,5791,1,70,0,0,0,232,18.0,2004.0,18,0,0,3,28,23138
21379,0,0,2,4,5,1,2,3397,1,15,0,0,1,221,21.0,2001.0,24,0,4,4,10,31126
21380,0,1,2,1,3,1,2,5104,1,47,0,0,1,185,28.0,1999.0,28,1,1,4,22,36080
21381,0,1,2,1,0,0,3,6076,0,54,0,0,1,126,31.0,,34,0,2,6,1,42106
21382,0,2,3,5,6,1,8,7439,0,16,0,0,0,204,18.0,2012.0,20,0,4,2,8,26055
21383,0,2,1,0,5,0,3,4964,0,27,0,0,1,161,31.0,2003.0,23,0,4,2,3,29088
21384,0,0,1,5,8,1,4,6439,0,41,0,0,1,151,44.0,1996.0,20,0,0,3,29,27107
21385,0,0,3,5,0,0,3,4101,1,40,1,0,1,224,36.0,,20,0,1,6,23,25061
21386,1,1,2,1,0,4,4,4086,0,28,0,0,1,208,30.0,,4,0,4,2,32,6084
21387,0,2,2,0,3,1,2,5889,1,42,0,0,0,242,44.0,2005.0,24,0,2,4,21,28061
21388,1,2,3,0,1,1,5,7934,0,34,0,0,0,154,34.0,,16,0,4,2,30,21092
21389,0,1,1,1,0,0,4,3493,1,29,0,0,1,94,33.0,,34,0,4,3,22,46074
21390,0,0,1,4,7,0,3,3871,1,65,0,1,1,84,24.0,,26,1,1,3,17,34079
21391,1,1,3,3,0,0,4,5396,0,18,0,1,1,185,25.0,,28,0,4,6,26,38085
21392,0,1,3,3,0,0,5,6758,0,64,0,0,0,248,54.0,,23,0,2,2,11,29137
21393,0,1,1,2,7,3,1,5640,1,26,0,0,0,132,24.0,,23,0,2,5,27,26122
21394,0,1,1,1,3,4,2,4706,1,68,0,0,0,139,22.0,1997.0,34,1,1,3,12,45136
21395,0,2,3,5,7,0,6,4241,1,33,0,0,0,97,17.0,2016.0,16,0,3,4,15,20065
21396,0,1,3,1,6,0,4,4170,0,56,0,0,1,182,34.0,2015.0,21,0,3,2,1,27063
21397,0,1,2,3,2,0,2,5385,0,45,0,0,1,97,33.0,,27,0,0,4,26,36077
21398,0,1,2,1,5,0,2,4586,0,20,1,0,1,258,33.0,2008.0,16,0,2,5,32,18063
21399,0,1,1,3,4,3,6,6637,1,19,1,0,1,144,27.0,,26,1,1,5,26,35098
21400,0,1,3,3,4,0,3,3847,1,22,0,0,0,83,21.0,2004.0,36,0,0,2,11,49119
21401,0,1,1,3,5,2,4,4276,0,45,0,0,0,250,45.0,,18,0,2,4,26,21063
21402,0,1,3,3,4,3,4,6073,1,64,0,0,0,179,32.0,,17,0,4,3,11,21113
21403,0,1,1,3,0,0,4,5088,0,66,0,1,1,169,25.0,,16,0,1,5,26,23100
21404,0,1,1,1,4,0,3,4347,0,17,0,0,0,167,33.0,2009.0,20,1,0,4,1,26136
21405,1,1,3,3,6,0,5,3700,1,44,0,0,1,218,,1997.0,39,0,2,3,26,48102
21406,0,1,2,1,2,0,1,4466,0,66,0,0,0,182,29.0,,36,0,2,4,32,45142
21407,0,0,1,5,1,0,4,5605,0,48,0,0,1,189,22.0,,18,0,1,3,28,22086
21408,0,0,3,5,7,1,4,4722,0,38,0,0,1,150,21.0,2009.0,19,0,2,6,29,22133
21409,1,2,1,5,4,0,2,4423,0,47,1,0,1,233,27.0,2015.0,17,1,1,6,9,25097
21410,0,1,2,1,4,3,2,5776,0,34,1,0,1,135,36.0,,5,0,4,2,32,6067
21411,0,0,1,4,0,0,4,5505,0,17,0,0,0,142,37.0,,27,0,0,5,24,33112
21412,0,2,1,0,3,5,4,5624,0,55,0,0,1,99,30.0,,9,0,2,1,3,11096
21413,0,0,1,5,8,0,3,4134,1,31,0,0,0,113,32.0,,14,0,3,6,28,16091
21414,0,1,1,1,1,1,4,5046,1,35,0,0,0,190,22.0,,4,0,4,2,12,5150
21415,0,0,1,5,4,0,3,5873,1,65,0,0,1,111,31.0,2002.0,24,1,0,5,29,31126
21416,0,0,1,5,1,0,3,5403,1,34,0,0,1,251,42.0,,9,0,3,4,28,11110
21417,0,1,3,1,8,2,2,5461,1,70,0,0,1,244,27.0,2020.0,6,0,2,3,12,7071
21418,0,0,1,5,4,4,3,4716,0,16,0,0,1,59,23.0,2001.0,23,0,3,3,6,27056
21419,0,0,1,5,5,0,3,3995,1,62,0,0,1,123,36.0,2016.0,8,0,4,5,29,11116
21420,0,1,2,1,8,1,2,4843,1,17,0,0,1,184,26.0,,12,1,1,6,32,16112
21421,0,0,2,5,7,2,3,5333,0,43,0,0,1,124,27.0,,4,0,0,1,29,5119
21422,0,1,0,2,7,3,6,5412,1,47,0,1,1,259,19.0,2004.0,34,1,1,6,27,45124
21423,0,2,2,0,7,0,4,4260,0,45,0,0,1,124,27.0,,0,0,5,0,3,3055
21424,0,2,1,0,3,0,2,3489,0,61,0,0,1,139,22.0,2005.0,35,0,0,4,21,47131
21425,0,0,1,5,0,0,4,4090,1,28,0,0,1,255,22.0,,11,0,4,4,28,15086
21426,0,2,3,0,7,1,2,4991,0,19,0,0,1,223,33.0,2016.0,14,0,3,4,31,17117
21427,0,1,1,3,5,3,2,4865,1,61,0,0,0,211,22.0,,26,1,1,3,26,34136
21428,0,0,1,4,6,4,2,4913,0,48,0,0,1,201,27.0,,27,0,3,2,25,31058
21429,0,1,1,3,1,0,2,6458,1,22,0,0,0,231,21.0,,20,0,3,3,26,23135
21430,0,1,2,1,5,3,2,4225,0,25,0,0,1,186,41.0,2006.0,25,0,0,4,32,33066
21431,0,0,1,5,5,2,3,5053,0,38,0,0,1,256,26.0,,4,0,3,6,28,5140
21432,0,0,3,4,5,0,2,5758,0,36,0,0,0,180,31.0,2019.0,9,1,1,5,14,13081
21433,0,0,3,5,2,0,3,7614,1,48,0,0,0,69,28.0,,19,0,2,4,23,22114
21434,0,2,1,5,6,2,4,4382,1,56,0,0,0,263,19.0,,0,0,5,0,13,4104
21435,0,2,1,0,4,2,3,6218,0,22,0,0,1,258,46.0,,6,0,4,1,16,8069
21436,0,1,2,1,5,1,3,5248,1,25,0,0,1,84,29.0,2004.0,33,0,4,2,22,43073
21437,0,2,2,5,2,0,2,4179,0,47,0,0,0,268,22.0,,0,0,5,0,2,3062
21438,1,0,2,4,7,0,2,6620,0,51,1,0,1,131,24.0,,21,1,1,3,25,28102
21439,0,1,3,2,0,0,3,5982,0,42,0,0,1,57,33.0,,23,0,3,3,19,26066
21440,0,2,2,5,5,0,2,6160,1,37,0,0,1,200,25.0,2001.0,23,1,1,3,2,32063
21441,0,0,3,4,2,0,5,3951,1,33,0,0,0,147,17.0,,25,0,1,3,10,31118
21442,0,2,1,0,3,1,4,4444,1,62,0,0,0,74,18.0,,26,1,4,5,21,34148
21443,0,0,3,5,4,1,2,7395,0,30,0,0,1,236,36.0,2012.0,18,1,1,2,23,24096
21444,0,2,1,5,8,1,3,5680,1,47,0,0,1,127,35.0,2011.0,22,1,1,4,13,29147
21445,0,1,2,3,2,0,4,6614,1,22,0,0,1,76,36.0,,21,0,3,6,26,26103
21446,0,1,2,3,3,0,2,5006,1,43,0,0,1,170,30.0,2017.0,5,1,1,4,26,7105
21447,0,2,2,5,4,0,2,5963,0,39,0,0,1,82,,1998.0,27,1,1,2,2,37068
21448,1,1,3,3,7,2,3,4604,0,67,0,0,1,114,21.0,2018.0,10,1,0,4,26,14092
21449,0,1,1,3,8,0,3,7086,0,56,0,0,1,254,22.0,2016.0,14,0,0,2,26,20073
21450,0,2,1,5,1,1,3,4903,0,41,0,0,1,187,22.0,,20,0,4,6,13,26150
21451,0,0,1,5,6,0,2,4813,0,24,0,0,0,136,21.0,2005.0,14,1,2,3,29,17100
21452,0,0,2,4,0,1,2,5154,1,49,0,0,1,159,31.0,,9,0,0,5,14,13079
21453,0,2,1,5,0,0,3,4705,0,29,1,0,1,177,29.0,,5,0,0,2,9,7142
21454,1,0,3,4,0,3,4,4649,1,41,0,0,1,123,27.0,,20,0,0,4,10,25104
21455,0,0,1,5,3,1,4,4312,0,17,0,0,0,265,18.0,2012.0,11,1,1,3,6,14121
21456,0,1,3,3,0,0,4,4880,1,33,0,1,1,77,29.0,,16,0,0,2,26,23109
21457,0,1,3,3,2,0,2,5926,0,29,0,0,1,109,31.0,,0,0,5,0,11,6137
21458,0,0,2,4,1,0,3,5158,1,53,1,0,1,244,32.0,,19,0,2,3,14,22109
21459,0,0,3,5,8,4,3,4424,1,54,0,0,1,199,,2002.0,25,0,2,6,23,28077
21460,0,0,3,5,0,0,3,3917,1,48,0,0,0,149,19.0,,9,0,0,6,23,13083
21461,0,1,3,2,3,0,4,4872,1,53,0,1,1,174,30.0,2003.0,22,0,2,2,27,26072
21462,0,0,1,5,4,0,4,4946,0,61,1,0,1,146,33.0,2006.0,22,0,3,6,6,26067
21463,1,0,1,5,5,1,4,3739,1,56,1,0,1,66,27.0,2010.0,18,1,1,5,28,24102
21464,0,0,3,4,1,2,5,5707,0,58,0,0,1,70,36.0,,13,0,2,2,14,15115
21465,0,1,2,1,4,0,2,4811,1,38,0,0,1,157,26.0,,18,0,0,4,12,22077
21466,0,0,3,4,0,1,3,4535,0,16,0,0,0,234,43.0,,18,0,4,5,14,22079
21467,0,1,1,1,3,5,3,4370,1,17,0,0,0,71,27.0,,15,1,0,4,18,19117
21468,0,2,1,0,3,0,3,5357,1,62,0,0,1,206,,2013.0,17,0,0,5,31,24139
21469,0,1,1,2,6,0,3,5328,1,35,0,0,0,121,18.0,2022.0,4,0,4,3,19,6067
21470,0,1,3,1,0,0,2,5389,1,31,0,0,0,238,21.0,,22,0,0,4,1,28103
21471,0,1,2,2,4,2,2,5023,1,53,0,0,1,128,,2005.0,33,0,4,5,19,43117
21472,0,2,3,0,3,0,4,5224,0,37,1,0,1,91,,2004.0,25,1,1,2,3,32057
21473,0,2,1,0,2,1,4,5613,0,65,1,0,1,185,32.0,,36,0,1,5,3,47124
21474,0,1,1,1,3,5,2,4929,0,28,0,0,0,181,35.0,,23,1,3,3,1,28120
21475,0,0,2,4,5,0,2,7087,1,51,0,0,0,90,19.0,2014.0,19,0,3,6,14,24129
21476,0,2,1,0,0,0,4,5250,0,18,1,0,1,82,34.0,,33,0,2,5,21,39107
21477,0,0,1,5,1,0,3,5414,0,56,1,0,1,242,57.0,,27,0,0,5,6,36070
21478,0,0,1,4,1,2,3,4110,1,15,0,0,1,176,29.0,,4,0,2,1,24,5139
21479,0,1,2,2,7,1,3,4057,1,63,0,0,1,76,21.0,2011.0,16,1,3,3,19,19086
21480,0,1,2,1,4,0,2,4669,0,28,0,0,1,211,28.0,2012.0,20,0,2,5,1,25105
21481,0,2,2,5,3,0,2,4683,1,56,1,0,1,128,39.0,,16,0,4,2,2,20146
21482,1,0,1,5,8,0,4,4649,0,48,0,0,1,245,26.0,,9,0,0,2,28,11080
21483,0,0,1,4,7,2,3,3874,0,69,0,0,1,145,33.0,2017.0,9,1,3,5,5,11134
21484,0,0,1,4,0,0,2,5273,1,35,1,0,1,123,39.0,,7,0,4,3,17,9128
21485,0,2,1,0,5,0,2,7525,1,20,0,0,0,163,16.0,2004.0,22,0,3,5,30,26146
21486,0,1,1,3,3,0,2,4783,1,43,0,0,0,161,18.0,,17,0,3,6,26,20075
21487,1,1,3,1,6,3,6,3625,0,52,0,0,1,217,27.0,,10,1,3,5,12,12114
21488,0,0,3,5,7,2,4,4301,0,69,0,0,1,123,39.0,,26,0,2,3,6,31130
21489,0,0,3,4,6,0,4,4924,1,21,0,0,0,67,15.0,2013.0,18,0,4,3,14,25120
21490,0,2,1,0,1,0,3,5992,0,28,1,0,1,81,28.0,,20,0,1,6,21,25094
21491,0,0,1,4,0,0,4,5050,1,28,0,0,1,201,46.0,,29,0,3,2,14,36120
21492,0,0,1,5,5,0,2,2896,1,28,0,0,1,149,34.0,2007.0,23,1,4,5,23,32073
21493,0,0,2,4,2,3,3,4221,1,17,0,0,0,142,25.0,,16,0,3,2,25,18116
21494,0,0,1,5,1,0,4,3975,0,24,1,0,1,109,30.0,,18,0,1,3,23,22069
21495,1,1,2,2,8,0,2,2118,0,25,0,0,0,137,18.0,2011.0,18,1,1,2,19,24143
21496,0,1,3,3,4,0,4,5302,0,57,0,0,0,116,22.0,2018.0,6,0,4,6,11,8089
21497,0,0,1,4,5,0,3,4661,1,66,0,0,0,64,19.0,2019.0,6,1,3,3,24,8087
21498,0,0,2,4,3,0,3,5897,0,57,0,0,0,94,51.0,1997.0,32,0,3,2,14,39135
21499,0,0,3,4,3,0,4,4472,0,59,0,0,1,217,30.0,2019.0,6,0,2,1,5,8137
21500,0,2,2,5,1,0,2,5237,1,31,1,0,1,132,34.0,,38,0,0,3,15,51126
21501,0,1,2,3,5,0,2,5912,1,66,0,0,1,114,29.0,2021.0,6,0,2,1,26,7134
21502,0,2,3,5,0,1,5,4914,1,45,0,0,0,55,15.0,,6,0,2,3,15,7086
21503,0,0,1,5,4,4,3,5889,0,34,0,0,1,59,30.0,,8,1,0,5,23,11090
21504,0,2,1,5,7,0,3,6578,0,16,0,0,0,160,42.0,2016.0,9,0,4,4,9,12120
21505,0,0,1,4,4,2,3,5503,1,41,1,0,1,93,32.0,,0,0,5,0,10,3060
21506,0,0,1,5,4,0,3,5534,0,68,0,0,1,167,28.0,2003.0,23,0,2,2,23,29098
21507,0,1,2,1,8,3,2,7806,1,29,0,0,0,187,22.0,,13,1,1,6,12,17106
21508,0,0,3,4,5,0,3,4756,1,37,0,0,1,196,40.0,2005.0,33,0,4,6,10,45081
21509,0,0,3,4,7,3,3,4986,0,41,1,0,1,259,38.0,,5,0,4,1,14,6057
21510,0,0,3,5,7,1,3,5131,0,42,0,0,1,173,31.0,,4,0,3,2,6,4083
21511,0,0,1,5,8,1,7,5753,1,50,0,0,1,254,35.0,2006.0,21,1,0,3,28,27131
21512,0,2,2,5,3,1,2,3757,0,62,0,0,0,97,34.0,2021.0,0,0,5,0,2,6101
21513,1,0,2,5,5,0,2,4495,0,30,0,0,1,225,31.0,2013.0,11,0,4,1,29,14075
21514,0,2,3,5,0,2,4,5472,0,19,0,0,1,180,32.0,,9,0,4,5,9,12115
21515,0,2,2,5,1,0,2,6285,0,46,1,1,1,110,31.0,,19,0,4,1,15,24060
21516,0,2,2,0,5,2,2,6623,0,34,0,0,0,73,20.0,2004.0,14,1,1,4,30,19125
21517,0,2,1,5,1,0,3,3470,0,65,0,0,0,212,,,0,0,5,0,13,3077
21518,0,2,1,0,6,0,4,4624,0,33,0,0,1,169,27.0,2002.0,31,0,0,5,16,42149
21519,0,0,1,5,7,0,4,4926,1,49,0,0,0,145,18.0,2018.0,9,0,0,3,28,12150
21520,0,1,3,1,1,3,4,3066,1,30,0,0,1,253,37.0,,22,0,3,4,12,26101
21521,0,1,1,3,1,0,2,4999,1,36,0,1,1,120,,,0,0,5,0,26,3125
21522,0,1,3,1,2,0,3,4106,1,20,0,0,1,138,40.0,,4,0,2,2,12,4103
21523,0,1,1,3,6,0,2,4850,1,50,0,0,1,98,34.0,2016.0,9,0,4,5,26,13148
21524,0,0,1,5,4,0,2,5351,0,34,0,0,1,108,24.0,2018.0,5,1,2,3,28,6136
21525,0,1,3,1,7,0,4,4732,0,28,0,0,1,252,21.0,2017.0,9,0,0,4,12,12147
21526,0,1,0,3,2,0,4,2540,0,53,0,0,1,238,52.0,,18,0,4,2,26,24130
21527,0,2,1,0,1,0,2,3760,0,54,0,0,1,171,29.0,,19,0,1,5,31,25085
21528,0,1,1,1,2,0,3,6349,0,43,0,0,0,104,26.0,,4,0,4,3,22,5109
21529,1,0,1,5,6,3,2,4652,0,50,0,0,0,131,24.0,,18,1,4,6,28,23077
21530,0,1,1,3,8,0,2,7683,1,45,0,0,0,85,22.0,2011.0,22,1,1,2,26,32084
21531,0,1,1,1,5,1,2,5529,0,47,0,0,0,173,26.0,1997.0,30,0,0,6,18,40089
21532,1,0,1,5,4,0,2,3700,0,29,0,0,1,211,35.0,2017.0,9,0,3,6,28,10136
21533,0,1,1,3,4,0,2,8698,1,20,0,0,0,271,20.0,,20,0,2,3,26,23127
21534,0,1,3,3,8,1,3,4124,0,41,0,0,0,69,20.0,2002.0,27,1,0,6,26,35090
21535,0,0,1,4,4,1,7,4169,0,45,0,0,1,154,34.0,,0,0,5,0,25,3112
21536,0,0,2,4,0,0,2,5929,1,35,0,0,0,203,31.0,,27,0,0,6,10,37100
21537,0,0,1,5,8,3,3,4243,1,56,0,0,0,155,37.0,2013.0,14,1,3,1,23,16099
21538,0,0,3,4,1,0,4,3985,1,58,0,0,0,212,27.0,,15,0,3,6,14,17083
21539,0,1,1,1,6,0,2,4821,1,21,0,0,1,135,25.0,,5,0,0,1,1,7059
21540,0,1,1,1,8,3,1,5382,0,31,0,0,0,189,22.0,,27,0,2,2,18,31092
21541,0,0,1,5,5,2,4,3763,0,32,0,0,1,115,32.0,2023.0,0,0,5,0,28,8100
21542,0,0,1,4,2,0,3,4163,0,25,0,0,0,191,40.0,,21,1,2,3,25,25071
21543,1,0,1,5,8,0,2,5151,1,39,0,0,1,187,29.0,2007.0,16,1,1,5,6,22104
21544,0,2,2,5,5,0,2,5275,0,70,0,0,1,239,31.0,1998.0,35,0,3,4,9,43124
21545,0,0,3,5,7,0,2,7262,1,55,0,0,1,82,34.0,2001.0,22,0,0,4,23,28139
21546,0,0,1,5,8,3,4,4378,1,37,0,0,1,93,28.0,2007.0,24,0,4,2,28,30071
21547,0,0,3,5,6,0,7,4874,1,21,0,0,1,167,35.0,1998.0,24,0,2,6,23,27072
21548,0,0,2,4,0,0,2,6992,0,51,0,0,1,209,29.0,,19,0,4,1,10,24085
21549,0,1,2,1,7,0,4,4937,0,69,0,0,1,62,34.0,2015.0,10,1,2,3,32,12129
21550,1,1,2,1,7,3,2,6958,1,32,0,0,1,78,19.0,1999.0,25,1,3,2,32,31137
21551,0,0,2,4,4,1,2,3923,0,38,0,0,0,258,42.0,,9,1,3,4,25,11127
21552,1,2,3,5,1,0,3,5399,1,38,0,0,0,82,13.0,,19,1,3,5,15,23126
21553,0,1,1,2,3,0,2,6626,0,22,0,0,1,55,26.0,2017.0,9,0,4,5,19,12074
21554,1,0,2,4,7,0,2,6424,0,18,0,0,1,181,26.0,1998.0,24,0,0,5,14,30142
21555,0,0,1,5,4,0,3,4999,0,53,0,0,1,253,43.0,,16,0,2,6,6,19059
21556,0,2,1,5,4,0,2,6244,1,28,0,0,0,161,21.0,2001.0,38,1,1,5,15,50065
21557,0,2,1,5,5,3,4,5708,0,20,1,1,1,96,41.0,,4,0,0,2,9,6061
21558,0,0,1,5,5,2,6,8018,1,15,0,0,0,240,21.0,,5,0,0,5,23,7073
21559,0,1,2,2,2,0,2,4080,0,67,0,0,1,92,33.0,,23,0,3,2,19,27133
21560,0,1,2,3,6,4,2,5746,0,70,0,0,0,232,27.0,,8,0,4,4,26,10116
21561,0,1,1,3,5,0,4,4603,1,38,0,0,1,185,33.0,2018.0,5,0,2,3,26,6084
21562,0,0,1,5,5,2,3,5026,1,18,0,0,0,121,40.0,,14,1,1,4,29,18089
21563,0,1,3,1,8,3,4,3465,1,24,0,0,1,146,28.0,1998.0,25,1,2,4,12,30070
21564,0,0,1,4,3,1,5,4609,0,23,0,0,1,188,36.0,2007.0,23,0,4,4,25,30088
21565,0,2,1,0,2,3,3,4473,0,38,0,0,1,115,27.0,,6,0,3,2,16,7135
21566,0,1,2,1,3,2,2,6853,0,21,0,0,1,143,42.0,2015.0,11,0,0,3,32,15131
21567,0,1,1,2,1,0,4,6026,0,22,0,0,1,133,27.0,,5,0,4,2,27,6070
21568,0,2,2,5,5,1,2,4499,0,49,0,0,1,211,42.0,,12,1,1,2,2,16073
21569,0,0,1,4,1,0,2,5113,1,40,0,0,1,212,30.0,,10,0,4,3,25,13105
21570,0,2,3,5,0,1,5,5103,0,46,0,0,1,96,21.0,,18,0,2,5,15,22086
21571,0,0,1,4,1,0,2,6397,0,57,0,0,1,259,36.0,,13,0,3,2,24,15107
21572,0,0,1,4,3,3,4,5718,0,41,0,0,1,73,34.0,,6,1,1,3,14,9100
21573,1,1,1,3,5,0,3,4758,1,20,0,0,1,239,44.0,2008.0,18,0,2,6,26,20098
21574,0,0,3,5,8,0,3,6529,1,48,0,0,0,181,34.0,1999.0,25,0,0,4,23,31125
21575,0,1,3,2,6,0,4,4362,0,49,0,0,1,56,25.0,2013.0,19,0,0,1,19,26107
21576,0,0,3,4,7,0,4,4533,1,20,0,0,0,211,16.0,2011.0,14,1,2,2,10,18062
21577,0,2,1,0,4,4,4,4610,1,17,0,0,1,99,28.0,2020.0,5,1,4,1,31,7142
21578,0,1,1,3,5,2,4,4418,1,50,0,0,0,165,20.0,2005.0,14,0,4,4,26,18102
21579,0,1,2,1,4,0,2,3550,1,46,0,0,1,152,23.0,2001.0,33,0,4,6,32,45069
21580,0,1,2,3,8,0,2,5192,1,41,0,0,1,103,24.0,,24,1,0,4,20,31063
21581,0,1,1,1,4,0,2,4409,0,52,0,0,1,155,36.0,2006.0,15,1,3,3,22,19113
21582,0,0,1,4,7,0,4,4789,1,65,0,0,1,210,28.0,2000.0,39,0,3,6,25,49136
21583,0,1,3,2,2,0,6,4283,0,49,0,0,1,124,30.0,,5,0,2,3,19,6062
21584,0,2,3,0,0,1,4,4234,0,49,0,0,1,96,34.0,,23,0,2,3,21,28077
21585,0,0,1,5,2,1,3,4887,0,67,0,0,1,148,38.0,,20,0,0,5,28,26090
21586,1,1,3,1,5,1,3,3337,1,21,0,0,1,216,23.0,,18,0,2,6,12,21137
21587,0,2,3,0,6,1,7,6484,0,70,0,0,0,177,20.0,2006.0,19,1,4,2,30,25058
21588,0,2,3,0,6,0,4,6434,0,23,0,0,0,170,19.0,2018.0,9,0,0,6,21,13135
21589,0,2,1,0,5,0,3,7304,0,56,0,0,1,60,37.0,2004.0,24,0,4,2,30,30064
21590,0,1,3,2,7,0,2,4872,1,58,0,0,1,143,29.0,,14,0,3,6,19,16081
21591,0,1,3,1,8,1,2,3921,1,31,0,1,1,208,25.0,,0,1,5,0,1,4148
21592,0,0,3,4,6,0,2,5372,0,32,0,0,1,161,25.0,2021.0,5,0,2,3,10,6090
21593,0,0,3,5,0,1,3,5485,0,43,0,0,1,230,19.0,,11,0,4,1,23,15087
21594,0,2,1,0,0,0,2,5288,1,39,0,1,0,92,35.0,,16,0,4,3,31,22093
21595,0,0,3,4,2,0,5,5868,1,48,1,1,1,152,29.0,,12,0,0,5,24,16127
21596,0,2,1,5,7,1,4,4643,1,41,0,0,0,233,22.0,1999.0,32,0,4,2,13,42149
21597,0,1,3,3,5,0,3,4931,1,64,0,0,1,154,20.0,2016.0,12,0,3,6,11,15109
21598,0,2,2,5,3,0,2,5521,1,53,0,0,0,126,21.0,,5,0,3,2,2,6091
21599,0,0,1,5,6,3,4,6854,0,57,0,0,1,102,40.0,,11,1,1,6,6,14122
21600,0,1,2,1,8,3,2,5588,0,28,0,0,1,235,25.0,,25,0,0,3,12,31141
21601,0,1,1,3,3,2,2,4580,1,62,0,0,1,95,24.0,,0,0,5,0,26,3109
21602,0,1,1,1,4,1,2,5220,0,29,0,0,1,83,33.0,2017.0,12,1,1,1,1,16072
21603,0,0,3,5,7,0,4,5289,1,25,0,0,1,62,36.0,2003.0,26,0,3,3,23,31096
21604,0,1,3,3,4,3,4,4964,1,65,0,0,0,105,18.0,2011.0,18,0,4,2,26,23142
21605,1,1,1,3,3,0,3,5795,1,70,0,0,1,85,42.0,2010.0,18,1,1,2,26,24126
21606,0,1,2,2,7,1,2,5742,0,37,0,0,1,268,37.0,2022.0,0,0,5,0,27,6144
21607,0,1,2,3,2,3,2,6460,1,24,0,0,1,175,31.0,,14,0,3,2,26,17143
21608,0,1,2,1,0,3,4,5203,0,18,1,0,1,126,22.0,,6,0,1,4,32,8127
21609,0,1,2,1,0,2,2,5446,0,51,0,0,1,56,37.0,,9,0,2,4,32,11055
21610,1,2,3,0,8,3,2,6207,1,27,0,0,0,242,25.0,,15,0,4,2,30,18101
21611,0,0,3,4,1,0,2,4846,1,52,0,0,1,237,26.0,,34,0,3,6,25,43089
21612,0,1,3,3,6,0,4,4179,1,27,0,0,0,235,25.0,2017.0,9,0,3,3,26,11149
21613,0,1,1,1,3,0,4,4789,0,62,0,0,0,210,25.0,1999.0,34,0,3,2,22,42130
21614,0,2,2,5,0,0,2,7457,0,64,1,1,1,95,28.0,,24,0,1,2,2,30132
21615,0,0,1,4,1,4,4,4741,0,56,0,0,1,240,19.0,,6,0,3,3,17,7059
21616,0,0,1,4,3,1,3,4458,0,41,0,0,1,230,29.0,2009.0,24,1,1,5,17,31125
21617,0,0,3,4,7,2,3,4076,1,36,0,0,0,157,18.0,,21,0,4,6,10,26098
21618,0,1,3,3,6,1,5,3671,0,32,1,0,1,151,,1999.0,19,1,3,3,11,24142
21619,0,2,2,0,8,2,2,5518,1,16,0,0,0,72,20.0,2004.0,25,1,1,4,21,32129
21620,0,2,3,5,6,0,5,4863,0,61,0,0,0,263,43.0,2007.0,25,0,0,2,9,32091
21621,0,1,3,2,5,1,2,3555,1,62,0,0,1,267,31.0,2009.0,15,0,4,2,27,20148
21622,0,1,3,1,3,0,4,4481,0,65,0,0,0,268,25.0,1996.0,26,1,2,5,12,31119
21623,0,2,2,0,0,0,2,5524,1,59,0,0,0,131,16.0,,23,0,0,6,21,30118
21624,0,1,3,3,8,0,4,4860,0,59,0,0,1,69,49.0,,18,1,3,6,26,22137
21625,1,2,2,0,1,0,4,4922,1,48,0,0,0,85,24.0,,25,0,0,3,21,32091
21626,0,1,2,1,8,1,2,4773,1,50,0,0,0,134,21.0,2011.0,20,0,0,6,12,26064
21627,0,2,1,0,4,1,4,4861,1,58,0,0,1,267,23.0,2010.0,19,1,0,6,31,25098
21628,0,2,2,5,2,0,2,7769,1,22,0,0,1,71,36.0,,19,0,2,5,9,22088
21629,1,2,3,5,4,0,3,4956,1,64,0,0,1,190,27.0,2001.0,23,1,1,3,2,33106
21630,0,0,1,5,7,0,4,4256,0,70,0,0,1,96,24.0,2017.0,11,0,2,6,6,13121
21631,0,1,1,3,2,3,4,6974,0,36,0,0,1,219,34.0,,11,0,4,5,26,13129
21632,1,2,2,5,8,0,2,5342,1,43,0,0,1,254,24.0,2014.0,9,1,1,1,2,12117
21633,0,2,1,0,2,3,3,4212,1,18,0,0,0,211,36.0,,18,0,4,5,3,22062
21634,0,0,2,5,5,0,2,5913,0,24,0,0,0,94,25.0,2014.0,13,0,0,1,29,17094
21635,0,1,1,3,0,0,4,5900,1,59,0,0,1,216,38.0,,25,0,2,5,26,31130
21636,0,1,1,1,2,0,4,6258,0,45,0,0,1,226,31.0,,5,0,1,4,1,6080
21637,0,2,1,0,6,3,1,5519,0,38,0,1,1,77,30.0,,4,0,2,2,3,4127
21638,0,0,1,4,0,1,4,4629,0,61,0,0,0,109,28.0,,23,0,3,2,24,27080
21639,0,1,2,3,3,0,4,4053,0,60,0,0,1,109,29.0,2001.0,26,0,0,3,26,33134
21640,0,0,1,5,1,1,2,5463,1,31,0,0,0,268,23.0,,5,0,2,2,6,6075
21641,0,0,3,4,1,0,3,4979,1,39,0,0,0,146,28.0,,22,0,4,4,10,30098
